Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Acropora digitifera,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,JP,,10,,specimens,,S,W
2016,II,Acropora digitifera,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,US,XX,2,,live,,S,W
2016,II,Acropora digitifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,187,,live,,T,W
2016,II,Acropora digitifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,22,,live,,T,W
2016,II,Acropora divaricata,Anthozoa,Scleractinia,Acroporidae,Acropora,CA,US,FJ,,16,live,,T,W
2016,II,Acropora divaricata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,58,,live,,T,W
2016,II,Acropora divaricata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,716,,live,,T,W
2016,II,Acropora divaricata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,3,,raw corals,,T,W
2016,II,Acropora divaricata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,44,,live,,T,W
2016,II,Acropora downingi,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AE,,,28,raw corals,,S,W
2016,II,Acropora downingi,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AE,,17,,specimens,,S,W
2016,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,2,live,,T,W
2016,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,FR,AU,,10,,live,,T,W
2016,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,GB,AU,,9,,live,,T,W
2016,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,HK,AU,,328,,live,,T,W
2016,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,ID,,3,live,,T,W
2016,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,211,,live,,T,W
2016,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,62,,live,,T,W
2016,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,3,,raw corals,,T,W
2016,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,84,,live,,T,W
2016,II,Acropora efflorescens,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,7,,live,,T,W
2016,II,Acropora efflorescens,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,129,,live,,T,W
2016,II,Acropora elegantula,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,7,,live,,T,W
2016,II,Acropora elegantula,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MY,,4,,live,,T,W
2016,II,Acropora fenneri,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,10,,live,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,AE,IT,SB,,1,raw corals,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,5,live,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,CH,FR,SB,,1,raw corals,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,CN,IT,SB,,1,raw corals,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,GR,SB,,450,,raw corals,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,IT,SB,,277,,raw corals,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,ID,,1,live,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,RU,IT,SB,,2,raw corals,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,SA,IT,SB,,1,raw corals,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,5,,live,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,3,,live,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,raw corals,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,34,,live,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,SB,,196,,carvings,,T,W
2016,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,SB,,787,,raw corals,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,AU,,6,live,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,5,live,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,HK,AU,,266,,live,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,AU,,46,live,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,ID,,2,live,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,SG,IO,,,15,raw corals,,S,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,SG,IO,,50,,specimens,,S,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,10,,raw corals,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,696,,live,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,2,,specimens,,S,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,15,,live,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,6,,raw corals,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,222,,live,,T,W
2016,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,TO,,6,,live,,T,W
2016,II,Acropora gemmifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,56,,live,,T,W
2016,II,Acropora gemmifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,769,,live,,T,W
2016,II,Acropora gemmifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,live,,T,W
2016,II,Acropora gomezi,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,raw corals,,T,W
2016,II,Acropora gomezi,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,26,,live,,T,W
2016,II,Acropora gomezi,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MY,,8,,live,,T,W
2016,II,Acropora grandis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,28,,live,,T,W
2016,II,Acropora granulosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,110,,live,,T,W
2016,II,Acropora granulosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,6,,live,,T,W
2016,II,Acropora granulosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,3,,raw corals,,T,W
2016,II,Acropora granulosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,146,,live,,T,W
2016,II,Acropora granulosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MY,,3,,live,,T,W
2016,II,Acropora hemprichii,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,37,,live,,T,W
2016,II,Acropora hoeksemai,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,raw corals,,T,W
2016,II,Acropora hoeksemai,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,48,,live,,T,W
2016,II,Acropora horrida,Anthozoa,Scleractinia,Acroporidae,Acropora,GB,AU,,44,,live,,T,W
2016,II,Acropora horrida,Anthozoa,Scleractinia,Acroporidae,Acropora,JP,AU,,100,,raw corals,,T,W
2016,II,Acropora horrida,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,ID,,5,live,,T,W
2016,II,Acropora horrida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,229,,live,,T,W
2016,II,Acropora horrida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,14,,live,,T,W
2016,II,Acropora horrida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,57,,live,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,AE,IT,SB,,1,raw corals,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,2,live,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,CH,FR,SB,,4,raw corals,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,IT,SB,,432,,raw corals,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,ID,,2,live,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,SB,,4,live,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,RU,FR,SB,,1,raw corals,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,SA,IT,SB,,1,raw corals,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,SG,IO,,,15,raw corals,,S,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,SG,IO,,50,,specimens,,S,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,281,,live,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,272,,live,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,1,,raw corals,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,84,,live,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,IT,SB,,1,carvings,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,SB,,315,,raw corals,,T,W
2016,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,TO,,429,,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,BH,FR,SB,,1,raw corals,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,AU,,2,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,2,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,CH,FR,SB,,4,raw corals,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,CL,US,AU,,19,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,CR,US,AU,,3,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,CR,US,FJ,,14,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,US,,3,,live,,S,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,GT,US,AU,,7,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,HK,AU,,483,,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,IT,SB,,160,,raw corals,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,AU,,9,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,ID,,9,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,NZ,AU,SB,1,,raw corals,,P,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,RU,IT,SB,,1,raw corals,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,SA,IT,SB,,1,raw corals,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,SG,GB,,15,,live,,S,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,3,,raw corals,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,1198,,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,709,,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,4,,raw corals,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,76,,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,IT,SB,1,,carvings,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,IT,SB,,1,raw corals,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MH,,150,,raw corals,,S,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MY,,5,,live,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,PW,,130,,specimens,,S,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,SB,,442,,carvings,,T,W
2016,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,SB,,48,,raw corals,,T,W
2016,II,Acropora inermis,Anthozoa,Scleractinia,Acroporidae,Acropora,CR,US,FJ,,27,live,,T,W
2016,II,Acropora inermis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,535,,live,,T,W
2016,II,Acropora insignis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,1,,live,,T,W
2016,II,Acropora insignis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,9,,live,,T,W
2016,II,Acropora jacquelineae,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,live,,T,W
2016,II,Acropora kimbeensis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,23,,live,,T,W
2016,II,Acropora kosurini,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,ID,,6,live,,T,W
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,FR,FR,XX,,5,raw corals,,T,W
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,IN,IT,SB,,3,raw corals,kg,T,W
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,IT,SB,,75,,raw corals,,T,W
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,TW,FR,SB,,1,raw corals,,T,W
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,2,,live,,T,W
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,765,,live,,T,W
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,4,,raw corals,,T,W
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,69,,live,,T,W
2016,II,Acropora latistella,Anthozoa,Scleractinia,Acroporidae,Acropora,US,SB,,149,,raw corals,,T,W
2016,II,Acropora lokani,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,3,,live,,T,W
2016,II,Acropora loripes,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,2,live,,T,W
2016,II,Acropora loripes,Anthozoa,Scleractinia,Acroporidae,Acropora,GB,AU,,9,,live,,T,W
2016,II,Acropora loripes,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,1463,,live,,T,W
2016,II,Acropora loripes,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,29,,live,,T,W
2016,II,Acropora loripes,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MY,,9,,live,,T,W
2016,II,Acropora microclados,Anthozoa,Scleractinia,Acroporidae,Acropora,CR,US,ID,,2,live,,T,W
2016,II,Acropora microclados,Anthozoa,Scleractinia,Acroporidae,Acropora,GB,AU,,9,,live,,T,W
2016,II,Acropora microclados,Anthozoa,Scleractinia,Acroporidae,Acropora,HK,AU,,249,,live,,T,W
2016,II,Acropora microclados,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,ID,22,,live,,T,W
2016,II,Acropora microclados,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,188,,live,,T,W
2016,II,Acropora microclados,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,176,,live,,T,W
2016,II,Acropora microclados,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,22,,live,,T,W
2016,II,Acropora microphthalma,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,1,live,,T,W
2016,II,Acropora microphthalma,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,44,,live,,T,W
2016,II,Acropora microphthalma,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,8,,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,BE,SA,,0.03,,live,kg,S,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,AU,,6,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,4,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,CR,US,AU,,2,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,AU,,75,,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,DE,FJ,,64,,raw corals,,S,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,GB,AU,,166,,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,HK,AU,,459,,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,JP,AU,,1560,,raw corals,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,ID,,4,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,SB,,50,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,TO,,27,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,ID,27,,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,7,,raw corals,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,2276,,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,2,,live,,Z,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,100,,specimens,,S,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,75,,raw corals,,S,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,385,,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,28,,raw corals,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,1276,,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MY,,11,,live,,T,W
2016,II,Acropora millepora,Anthozoa,Scleractinia,Acroporidae,Acropora,US,TO,,1332,,live,,T,W
2016,II,Acropora monticulosa,Anthozoa,Scleractinia,Acroporidae,Acropora,CR,US,FJ,,3,live,,T,W
2016,II,Acropora monticulosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,46,,live,,T,W
2016,II,Acropora nana,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,7,live,,T,W
2016,II,Acropora nana,Anthozoa,Scleractinia,Acroporidae,Acropora,HK,AU,,276,,live,,T,W
2016,II,Acropora nana,Anthozoa,Scleractinia,Acroporidae,Acropora,MX,US,ID,,1,live,,T,W
2016,II,Acropora nana,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,ID,10,,live,,T,W
2016,II,Acropora nana,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,297,,live,,T,W
2016,II,Acropora nana,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,81,,live,,T,W
2016,II,Acropora nana,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,49,,live,,T,W
2016,II,Acropora nana,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MY,,1,,live,,T,W
2016,II,Acropora nasuta,Anthozoa,Scleractinia,Acroporidae,Acropora,ES,AU,,10,,live,,T,W
2016,II,Acropora nasuta,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,208,,live,,T,W
2016,II,Acropora nasuta,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,43,,live,,T,W
2016,II,Acropora nasuta,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,raw corals,,T,W
2016,II,Acropora nasuta,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,148,,live,,T,W
2016,II,Acropora nasuta,Anthozoa,Scleractinia,Acroporidae,Acropora,US,TO,,532,,live,,T,W
2016,II,Acropora natalensis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,28,,live,,T,W
2016,II,Acropora natalensis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,3,,raw corals,,T,W
2016,II,Acropora natalensis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,23,,live,,T,W
2016,II,Acropora navini,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,1,,live,,T,W
2016,II,Acropora nobilis,Anthozoa,Scleractinia,Acroporidae,Acropora,BR,US,ID,,1,live,,T,W
2016,II,Acropora nobilis,Anthozoa,Scleractinia,Acroporidae,Acropora,CA,US,ID,,35,live,,T,W
2016,II,Acropora nobilis,Anthozoa,Scleractinia,Acroporidae,Acropora,CH,FR,SB,,1,raw corals,,T,W
